475,,4.5,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,5.0,,,,,,,,,,5.0,,,,,,,,,4.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,5.0,5.0,,5.0,,,,,,,,,,,,,,,,4.0,,4.5,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,,,,,,5.0,,,,,,,,,,,4.5,,,,,,,5.0,,,,,5.0,,,,5.0,,4.5,,,,,,,,,,,,5.0,,,,5.0,,,,,,,,,,4.5,5.0,,,,,,,,,,,,,,4.5,5.0,5.0,,,,,,,5.0,,,,,,,,,,4.5,,,,,,,,,4.5,,,5.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,4.0,3.5,4.5,5.0,,,,,,,,,,,,,,,,,,4.5,,5.0,,,,,,,4.5,5.0,,,,5.0,,4.5,,5.0,5.0,4.5,,4.5,,,5.0,,4.5,5.0,,,,4.0,4.5,,3.5,,,4.5,,,,,4.5,,,,5.0,,,4.5,4.5,4.5,,4.5,4.0,,4.5,,,,4.5,,4.5,,,5.0,5.0,,4.0,4.5,,,4.5,,,,,,,,,,,4.5,4.5,,,4.5,,3.5,4.0,4.0,,,,4.0,,,5.0,5.0,,4.5,,,,,,,,4.0,4.0,4.0,,,,4.0,4.5,5.0
477,4.0,4.0,3.0,,,,,,,3.0,,,4.5,4.0,,,4.0,,,,,,4.0,,,,,4.0,,0.5,,,,,,,,,4.0,4.0,,3.5,,,4.5,,,,,4.5,,3.0,2.0,5.0,4.0,4.0,,3.0,,,,5.0,,4.0,1.0,4.0,,3.0,,3.0,,3.0,,2.5,,,,5.0,,,4.0,,3.5,,,,4.5,,5.0,3.5,,,,3.0,3.0,3.0,5.0,,,5.0,3.0,3.0,,,4.5,3.0,3.0,0.5,,4.0,3.0,5.0,,4.0,,,3.0,,3.5,3.5,4.0,,3.5,4.0,4.5,,,,4.5,,,4.0,4.0,,4.5,,2.5,4.5,4.5,4.5,5.0,,4.0,4.5,,,4.0,,4.0,5.0,4.5,,4.5,,4.0,,,5.0,4.0,,,4.0,4.5,,4.5,4.5,4.0,4.0,4.5,4.0,4.0,,,4.0,4.0,,,4.0,,,,,4.0,3.0,,4.0,,,2.0,,3.5,4.0,3.0,,,4.0,4.0,,,,,3.5,,,3.5,2.0,4.5,,3.5,,3.0,,,,,,4.0,,,4.0,,4.0,4.0,4.0,4.0,,,3.0,,4.0,,3.0,,,2.5,3.0,4.5,4.5,,4.5,,4.5,,,4.0,4.5,3.5,,4.0,,4.0,0.5,4.0,,3.0,,3.5,4.5,2.5,3.5,3.0,,,,4.0,4.0,4.0,4.5,4.0,4.5,,4.0,,,,4.0,4.0,3.5,3.5,,3.0,,4.0,,4.5,,5.0,4.0,,3.5,4.0,,5.0,,,4.5,,4.0,,4.0,4.0,,,,0.5,5.0,,,,3.5,,,,4.0,,,,4.0,,3.5,,,,,,5.0,,,,4.5,4.5,4.5,,,,4.0,4.0,,4.0,3.0,3.5,3.5,4.0,4.0,3.5,4.0,4.0,,,4.0,3.5,4.0,3.5,,4.0,3.0,4.0,3.5,,3.5,3.5,,3.0,4.0,4.0,4.0,,,,4.0,,3.5,,5.0,4.0,,,5.0,4.0,,4.0,,4.0,3.5,0.5,4.5,3.5,3.0,,,4.0,5.0,4.5,4.5,,,,4.5,4.5,,,,,5.0,,4.0,4.0,4.5,4.5,4.0,5.0,,,4.5,,4.5,,4.5,4.5,4.0,,5.0,,,4.5,,,,,,,,,,,
480,3.0,3.0,2.5,4.0,,4.0,,4.0,,1.5,2.5,,4.0,4.0,,2.5,4.5,,3.5,3.5,,1.0,3.0,5.0,4.5,,,3.5,1.0,2.5,2.5,3.5,3.0,3.0,2.5,2.5,2.0,1.0,3.0,1.5,,3.0,3.0,3.5,4.5,,2.5,,4.5,4.0,4.5,4.0,2.5,5.0,,4.0,,3.5,3.0,,3.0,5.0,3.0,3.5,4.0,,0.5,3.5,2.5,3.5,2.0,2.0,2.5,1.5,2.5,0.5,2.5,3.5,0.5,3.0,5.0,2.0,4.0,4.0,,2.0,5.0,3.0,4.0,3.5,2.5,4.0,,4.0,3.5,4.0,4.5,5.0,4.5,4.5,3.5,3.0,,3.0,4.0,3.0,2.5,,3.5,3.5,2.5,,4.0,3.0,4.5,,2.5,5.0,,,,,5.0,5.0,,4.0,4.5,,3.5,3.5,2.5,4.5,4.0,4.0,5.0,4.0,3.5,5.0,,3.5,5.0,4.5,5.0,,4.0,,5.0,4.0,4.0,4.0,3.5,4.0,5.0,,,,5.0,3.5,5.0,5.0,,4.0,5.0,4.0,,5.0,3.5,3.0,5.0,,2.5,3.5,4.0,5.0,4.0,4.5,5.0,,3.5,,3.5,3.0,3.5,2.0,4.0,4.5,3.0,4.5,2.5,3.5,3.5,3.5,2.0,,3.5,3.5,,,4.5,,2.0,2.5,2.5,3.0,5.0,3.0,4.5,5.0,4.0,3.5,4.0,3.5,3.0,4.0,4.5,4.5,3.5,3.0,3.0,4.5,1.5,4.0,3.0,4.5,2.0,,3.5,3.0,2.0,5.0,3.0,4.5,3.5,,4.0,2.5,4.0,3.0,5.0,2.5,3.0,5.0,4.5,4.5,4.5,5.0,,4.0,5.0,2.5,1.5,3.0,2.0,2.5,3.0,2.5,4.5,4.0,1.5,3.0,1.5,3.5,1.0,3.0,4.0,4.0,,5.0,5.0,4.0,2.5,4.0,3.0,4.5,2.5,4.0,4.0,2.5,1.0,3.5,3.0,4.5,4.0,,4.5,,3.0,3.0,5.0,,2.5,3.0,4.0,4.5,2.5,0.5,3.0,,3.5,4.0,5.0,3.0,2.0,3.5,1.5,4.5,4.0,3.5,1.5,4.5,2.5,4.5,3.5,4.0,3.0,3.0,3.5,3.5,4.0,3.5,3.0,,4.0,4.5,3.5,5.0,2.5,3.5,3.5,4.5,5.0,3.5,4.0,3.0,,4.0,3.0,2.0,,3.0,4.0,4.0,,3.5,3.5,4.5,5.0,5.0,3.5,4.0,2.5,3.5,3.0,,4.0,3.0,3.5,4.0,4.5,4.0,2.0,,3.5,4.5,4.0,4.5,4.0,3.5,4.5,5.0,4.5,1.5,,4.0,3.5,4.0,4.0,4.0,4.0,2.5,4.0,3.5,4.0,4.0,4.0,4.0,3.0,3.5,5.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,4.0,4.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,4.5,,,,,,2.0,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,5.0,,,4.5,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,3.5,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,4.0,,3.5,,,,,4.5,,4.0,,,,,,,,,,,,,5.0,,,,,,,4.5,,,,,,,4.0,,4.5,,,,,,,,,,,3.0,,,,3.0,,,3.5,,,,,,5.0,,,,3.5,,,,4.0,,,5.0,,,,,,,,,,,4.0,5.0,,,4.0,,3.0,,4.0,,,,,,,,,,,,,3.0,,4.0,,3.0,4.0,,,,4.0,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,5.0,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,4.0,,,,3.0,,,5.0,5.0,5.0,,4.5,4.0,,5.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4.0,4.0,,,,2.0,,4.0,,3.5,,,5.0,,,,3.5,3.0,4.5,,,,,4.0,,,3.5,2.0,2.0,2.0,3.5,,,4.5,,3.5,1.0,,3.0,3.5,,3.0,2.0,3.5,4.5,3.0,,,4.0,5.0,,,4.5,5.0,,2.5,2.0,4.0,,,,5.0,3.5,4.0,3.0,4.0,4.0,1.5,4.0,3.0,3.0,,,2.5,,2.5,,2.5,4.5,,4.0,4.5,3.5,,,4.0,5.0,,,4.0,3.5,,,2.0,3.0,4.0,4.0,,3.5,,,3.5,,3.0,4.0,2.0,4.0,2.5,3.5,3.5,,,4.5,3.0,2.0,2.0,2.0,4.0,,,,4.0,1.0,,,4.0,4.5,3.5,3.5,3.0,,5.0,,,3.0,2.0,,4.5,,3.0,4.5,5.0,4.0,5.0,4.5,5.0,5.0,,,,4.5,,4.0,4.0,,3.0,3.5,,,4.5,4.5,3.5,3.5,,,,,5.0,4.5,,4.0,,,5.0,,,3.5,,4.0,,3.5,2.0,2.0,3.0,,,2.5,,,,3.5,3.5,2.0,2.5,2.5,2.0,,3.0,,,4.0,,,3.5,5.0,3.0,3.5,4.5,2.0,5.0,3.5,,3.0,4.5,,,3.5,2.5,3.5,4.0,2.5,4.0,4.0,4.0,2.5,2.5,,,3.5,4.0,1.5,4.0,4.0,3.0,4.0,,,5.0,3.0,,3.5,,3.5,,3.0,,3.0,5.0,4.5,2.5,,3.0,3.0,3.5,2.5,,3.5,,,4.0,3.0,3.5,,,3.0,3.5,4.0,4.0,,4.0,4.5,,,4.5,2.5,4.0,5.0,4.0,4.0,4.0,3.0,3.5,3.5,,,,,2.5,3.5,4.5,2.5,,,3.5,0.5,,3.0,3.0,3.5,3.0,,,3.5,,,4.5,4.5,4.0,4.0,,3.0,,,4.0,,4.0,,4.0,4.5,4.0,3.0,5.0,,5.0,,,4.5,4.5,4.0,5.0,,4.5,4.5,3.5,1.5,4.5,,4.5,4.5,3.0,,3.5,5.0,,3.5,4.5,,4.5,4.0,,2.5,3.5,4.5,3.5,,4.0,4.5,4.0,4.0,5.0,1.5,3.5,,5.0,4.0,5.0,4.0,4.0,5.0,3.5,4.0,4.0,,4.5,4.0,4.0,4.0,4.0,3.0,3.0,4.0,,3.0,3.5,3.5,5.0,,3.5,,4.0,5.0,4.5,,5.0,3.0,,5.0,5.0,4.0,2.5,,4.5,,4.0,,3.0,4.5,4.0,4.0,4.0,5.0,4.5,4.0,,5.0,4.5,4.0,,3.5,4.5,4.5,,3.5,5.0,5.0,4.0,5.0,4.0,,,5.0,,,5.0,,
484,4.5,2.5,,,,,,,,,,,,,,4.5,4.0,4.5,,,,,4.0,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,5.0,,5.0,3.0,,,,,,,,,,,,,,,,4.0,,3.5,,,,,,,4.0,,,,4.0,,4.5,,,,,5.0,5.0,5.0,,,,,4.0,,4.5,,,,3.0,,,,,,2.5,,,5.0,4.5,,,,,,4.0,,,4.0,,,,,,,,,,,,1.5,,,,,,,4.5,1.5,,,,,,,,,,,,,3.5,,,,,,,,,,,3.5,,,,,4.0,3.5,,,,3.5,,,,,,,,,3.5,,,,,2.5,,,,,,4.0,,3.0,,3.5,,4.0,4.0,,,4.0,,,,,,,,,5.0,4.5,5.0,,,,4.0,,,4.5,,,,5.0,,,,,,,4.5,,,,4.0,,,,,,,,,3.5,,,4.0,1.0,,,4.5,,,,4.5,,,,5.0,,,,,,,,,,,4.0,,,,,4.0,,3.5,,,,,3.5,,,,3.5,4.0,4.0,5.0,4.0,,,3.0,,,3.0,,4.5,,4.5,,,,,,4.0,2.0,3.0,4.5,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.5,,,,4.5,,,,,,,4.0,,,,,,3.5,4.5,,2.5,4.0,4.0,4.0,,,,,,,,,5.0,,1.5,,4.5,5.0,4.0,3.0,4.0,,,,5.0,2.0,,,3.5,,,,,,,,4.0,,,,,,2.5,,,,3.0,,,,,,,,,,
488,4.5,,,,,,,,5.0,,,,,3.0,4.5,,,,,,,,,,,,,3.5,,,,,,,1.5,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,2.5,,,,,,,,,4.5,,4.5,0.5,,4.5,,,,,,,,,,,,,,,5.0,,4.5,,,,4.5,,,,,,4.5,,,,,,5.0,4.5,,,5.0,3.5,,,,,,5.0,,,,,,,,,,,,3.0,,,,,,,,,,2.5,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.5,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,4.5,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,5.0,,,,,,4.0,,,,,,,3.0,,4.0,3.5,,,,,,,,,,,,,,4.0,,4.5,,,4.5,,,,,,4.5,,,,,5.0,,,,,,5.0,,,,,,,,,5.0,,,5.0,,5.0,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,4.0,,,,,,,,4.5,5.0,,,5.0,5.0,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,2.5,,,4.0,2.5,1.5,,4.5,2.0,2.5,,3.5,2.0,,3.5,3.0,4.0,,,2.0,1.5,,4.5,3.0,3.5,,3.5,3.0,,1.0,3.0,,3.0,0.5,0.5,,0.5,,,,2.5,,4.0,,3.5,,,4.5,4.0,,3.0,,,,4.5,3.5,1.5,,,4.0,4.0,4.5,4.0,1.5,3.0,0.5,3.5,3.5,,2.0,1.0,2.5,1.0,3.5,,,,,,3.5,2.5,3.5,,3.5,3.0,,4.5,4.0,4.5,3.0,,,1.5,4.0,3.5,3.5,4.0,4.0,4.0,3.5,4.0,,4.0,4.5,3.0,,,1.5,3.5,2.5,4.0,,2.5,0.5,,1.0,,3.5,4.5,3.0,4.0,4.5,3.5,4.0,4.0,4.5,3.5,3.0,3.5,3.0,3.5,3.5,,4.0,3.0,,3.5,,,,,4.0,,4.0,4.0,,,,,,,4.0,,3.5,3.0,,,4.0,2.5,,3.5,4.0,,,4.0,3.5,3.5,3.5,,,,,4.0,,,5.0,,3.0,,3.5,3.0,3.5,2.5,3.0,,2.0,,1.5,,2.0,4.5,,,3.0,3.0,,1.5,,4.5,,,4.0,,,3.5,2.5,3.5,3.5,,3.0,4.5,3.5,3.5,,4.0,4.0,3.5,3.0,,0.5,3.5,4.0,3.0,1.5,,3.5,3.5,,4.0,3.0,4.5,,,4.0,1.0,1.0,4.0,,,2.5,,2.5,,,,4.0,,4.0,4.5,,2.5,1.0,,4.0,3.5,1.5,4.0,1.5,,1.0,2.0,2.5,,4.0,3.0,,4.0,,4.0,3.5,,3.0,4.5,0.5,3.5,,,4.0,3.0,,4.0,,3.5,1.5,3.0,,3.5,3.5,4.0,4.0,2.5,,0.5,2.5,,1.5,3.5,0.5,3.5,4.0,,,3.5,2.0,1.0,4.0,,3.0,3.5,3.0,2.5,,4.5,1.5,5.0,,4.0,4.0,1.5,2.5,3.5,,1.5,2.0,,,3.5,3.5,5.0,,4.0,4.0,3.5,3.5,3.0,0.5,,4.0,,0.5,3.5,4.0,4.0,3.0,4.0,,3.5,,,1.5,1.5,4.0,,,2.0,,,,5.0,0.5,4.5,,0.5,4.0,4.5,5.0,,4.0,,4.0,,,4.5,3.5,,2.5,3.0,,,3.5,2.5,3.0,3.0,,4.0,,,4.0,,5.0,,4.0,,3.5,,,4.5,4.0,,2.0,3.5,,,,2.5,3.0,4.0,4.5,3.0,4.0,3.5,,,4.5,,,,,1.5,4.0,,,,4.5,,4.0,4.5,,,,,,,,
490,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,4.0,,,,,,,,,,,,3.5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.5,,,,,,4.0,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2.5,,,,,2.0,,,,,,,3.0,,4.0,,3.5,,,,,,,,,,,,,2.5,3.5,,,4.0,2.5,2.5,2.5,,,,3.0,,,,,2.0,2.5,,,3.5,4.0,,,3.0,,,,,,,3.5,,,,,3.0,,3.0,,,3.5,,,3.5,,,,3.5,3.5,,,,,,,2.0,2.5,,,,,3.5,4.0,,,,3.5,,,3.5,3.0,3.0,,,3.0,,3.5,,4.0,4.0,4.0,,,,,,,,,,
495,,,,,,,,,,4.5,,,,,,,,,4.0,,,,4.5,,,,4.0,4.5,,3.5,3.0,,,,,,0.5,,3.0,4.0,,4.0,,,,,,,,,,,4.5,5.0,,,,4.5,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,3.5,,,,,,4.0,,,,,,,,,,,,,,,3.5,,,4.5,4.0,,,4.5,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,4.5,,,,,,,,,,,,,5.0,5.0,,,4.5,4.0,,,,,,,,,,,,,4.0,,,,,,,,4.5,,5.0,,,3.0,,3.5,,4.0,,4.5,,,,5.0,,3.5,4.5,5.0,5.0,5.0,4.0,,5.0,,,,,,,,,,,4.5,3.0,,,,,,,,,,,,,,,,,3.5,,,,,,,5.0,,,,,,,,5.0,,,4.5,,4.0,,,,4.5,,,,,,4.5,,5.0,,,3.5,,,2.0,,,,,,,,,,,,4.5,,5.0,,,4.5,,,,,5.0,4.0,4.0,2.0,,,,,4.5,3.5,,2.5,,4.5,,4.5,,,1.5,,,5.0,5.0,,,,,5.0,,5.0,0.5,5.0,,,,,,,,,,,,,0.5,4.5,5.0,,,3.0,4.0,,,,2.5,,,4.5,5.0,,4.5,,,,4.5,5.0,,,,5.0,2.5,,,,,,,,3.5,,,5.0,,,,,1.0,4.0,,,5.0,,,,4.5,4.5,,,4.5,,,,5.0,2.0,3.5,,5.0,,,,5.0,4.5,,,5.0,,5.0,,5.0,,4.5,,,5.0,5.0,,4.0,4.5,,5.0,5.0,,,5.0,5.0
509,4.0,,,,,,,,3.0,4.0,,,4.0,3.5,,4.0,,3.5,,,,,,,,,,,2.0,,,,,,,,,,,,,2.5,,,4.0,,,,,3.5,,,,,,,,4.0,,,,,,4.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,3.5,,,,,3.0,3.5,2.5,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,3.5,3.5,4.5,,,,,3.5,4.0,3.5,,4.0,4.0,4.0,,,,,,,,,,,,,,,,3.5,,,,,,,,,3.0,,,,3.5,,,,,,,,,,,,3.5,,,,,,,3.5,,,,,,,,,,,,,,,,4.0,3.5,,3.5,,,3.0,,,,,,,,,,,3.5,2.5,2.0,3.0,3.5,,,,3.5,,,3.5,,,,,,3.0,,,,,3.5,,,3.5,3.5,,,,,3.5,,4.0,,,3.5,3.0,,,,,4.0,,,,,,,,,,,,,,3.5,3.5,,,,,,,,3.5,,,,,3.0,,,,,,3.0,,,,,,3.5,3.5,,2.5,,3.5,,,,,3.5,,4.0,,,3.5,,,,3.5,4.0,3.5,3.5,3.5,4.0,,5.0,,3.5,,2.5,,,,3.0,3.5,,4.0,,3.5,5.0,,,,,2.5,3.5,3.5,,,3.5,,,,3.0,,4.0,,3.0,5.0,,,4.0,3.5,,4.0,3.0,,,4.0,,3.0,3.5,3.0,2.5,,2.0,1.5,3.5,,4.0,,3.5,3.5,3.0,4.0,,,3.5,,,3.5,,3.5,2.5,3.5,,,,,3.5,,3.5,3.0,,3.5,4.0,,3.5,3.5,1.0,,3.5,,,3.5,,4.5,4.0,3.5,,3.5,4.5,3.5,4.0,4.0,,3.5,3.0,4.0,
510,,,,,1.0,,,1.0,,,,,,,,,,,4.0,,,,3.0,,,,3.0,,,,,,,,,,,0.5,,,,3.5,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,4.5,,,3.0,,,,,,3.5,,,,,1.0,,,,,,,,3.5,,,,,,,,,,,,4.5,,,,,,4.5,,,,,,,,,,,4.0,,,,,,,,,,,,3.5,,4.0,,,,,,,4.0,,3.5,,,,,,,3.5,,,,,4.0,,4.0,3.5,4.0,,,,,,,,3.0,,,,,,,,0.5,3.5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,4.5,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,4.5,,,,,,,,,4.0,,,3.0,,,,,1.0,,,,1.0,,,2.5,4.0,3.5,3.0,,,3.5,,,,3.5,,,,1.5,,,2.5,,3.0,,,,3.5,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.5,,,4.0,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,4.0,,,,,,4.0,3.5,,,,,,4.0,,,4.0,,,4.0,,,,,,,,4.0,,,,4.0,,,,,,3.0,,,,,,,5.0,,,,,4.0,,,,,,,3.5,,,,,4.0,,4.0,,,,,,,,,,,4.0,,,4.0,,4.0,4.5,,,,,,,,,,,,,3.5,,4.0,4.0,,2.5,5.0,,4.0,4.0,2.5,4.0,4.0,,,,,,,2.5,,,,,,,,,,4.5,,,,,,4.0,,4.0,,4.0,4.0,4.5,3.0,3.5,4.0,,4.0,5.0,5.0,5.0,,5.0,,,,4.0,,4.0,4.5,4.0,,,,,,,,4.5,4.0,,,,4.0,4.5,4.0,5.0,,4.0,,4.0,4.0,5.0,,4.5,,,,,,5.0,,4.0,,3.0,,,,3.5,,3.0,,,,4.0,,4.5,4.0,2.5,,3.5,,,,4.0,4.0,4.0,,,4.0,,,4.0,4.0,4.0,4.0,,3.5,,2.0,,4.0,,4.0,,4.0,2.5,4.0,,4.0,4.0,4.5,,,,,,,3.5,,3.5,3.0,,,,,4.0,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,2.5,4.0,3.0,,2.5,3.0,,,,4.0,,4.0,,4.0,5.0,,,4.0,,4.0,,,4.0,,,,,3.5,4.0,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,3.5,,,,2.0,,,,,,,4.0,,,,,,2.0,,,4.5,,,3.0,,,,4.0,,,,,,3.5,,,,,,,3.0,,,,,,,4.0,,,,,,3.5,,4.0,,,,,,,4.0,,,,3.0,,,,,4.0,4.0,,4.0,,,,,4.0,4.0,4.0,,4.0,5.0,4.0,,,3.0,,4.0,4.0,4.0,3.0,
517,4.0,3.0,,,,0.5,,,0.5,,,,,5.0,,,2.0,,,,,,,1.5,,,,,,2.0,,,,2.5,,,,,,,,,,,3.5,,,,,,,,,4.0,,,,2.5,2.5,,,3.5,5.0,4.5,3.0,3.0,,3.0,,1.0,,,,,,,,2.5,,,1.0,,5.0,3.5,3.5,1.5,3.5,3.0,,,,,,5.0,4.0,3.0,,,3.0,3.0,3.5,4.0,3.5,3.0,,,,2.0,,,,1.0,,3.5,,,,,,,,4.0,4.5,,,4.5,5.0,5.0,,,1.5,,,,5.0,0.5,,2.0,3.0,1.5,,,,,,,,0.5,3.0,,2.0,,,,1.0,,,,,1.5,2.0,,2.0,2.5,,,,3.0,5.0,,,5.0,,,0.5,2.0,,,,,,1.0,,,,,,,,,,,,1.5,,3.0,,,0.5,0.5,,,4.5,,,,1.5,2.5,3.5,,,3.0,,,0.5,3.5,,1.0,1.5,,,4.0,4.5,3.0,1.5,5.0,4.0,4.0,2.0,3.0,,,,,,,,,,,0.5,,1.5,,,,,,2.5,,,,,,,3.0,0.5,,,,,,,,2.0,,3.5,,,1.0,,,,,,0.5,,,,,,4.0,,,,,,,,2.5,,1.0,,1.0,,,,,,,,,2.0,,,,0.5,,1.0,4.0,,3.0,,,,3.0,,4.0,1.0,,,,,,,,2.0,4.0,0.5,3.0,,,3.5,2.5,2.0,,,3.0,,,,1.0,,,4.0,,1.0,2.0,,,,1.5,4.0,,,2.5,,,,,,5.0,,,3.0,1.5,,2.5,4.5,,,,2.5,1.0,,,,,,,,,,3.0,5.0,,,3.5,1.0,0.5,,,,,1.5,,,1.0,,,2.5,3.0,2.0,,1.0,3.0,,,,0.5,2.5,4.0,0.5,,5.0,,3.0,,,,,,,,,,3.5,,,,,,,,,
520,,,,,,4.0,,,,1.0,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4.0,,,,,,,,4.0,,5.0,3.5,,,1.0,,,,3.5,,,,3.0,,,,,,,,,,,,,,,,4.0,,,,4.0,,,5.0,4.5,,,,4.0,,,4.5,,,,,,,,,,,,,,,5.0,,,,,,2.0,,,,,,,3.0,,,,,,2.0,4.0,,,,,,5.0,,,,5.0,5.0,,5.0,,,,,,,,5.0,5.0,,,,,,,5.0,4.0,,,,,,5.0,5.0,,5.0,,,4.0,,,,5.0,,,,,,,,,,,4.0,,,3.5,,,,5.0,3.5,,4.0,,4.0,,,,,,4.5,,,3.5,,,,,,,,,,,3.5,4.0,4.0,,,,,,,3.0,,,4.0,,,,4.0,,,,,,,4.5,4.0,4.0,,4.0,5.0,,,5.0,1.5,,2.5,,,,,,2.5,,,,4.0,,4.0,,,,5.0,4.0,,,3.0,,4.0,,,4.0,,4.0,,4.0,,4.0,,,,,,,,,,,,4.0,,4.0,,,4.0,,,3.5,3.5,4.5,,3.5,3.5,5.0,,,,,,4.0,,4.0,4.0,,,,,,4.0,,,5.0,4.0,4.0,4.0,,,4.0,2.0,,3.5,4.0,,,4.0,3.5,,3.5,3.0,,,,3.5,,,,,,,,,,,,,4.0,4.0,,,,,,,4.0,,,4.0,,,,2.0,,,,,,,,,,,3.5,,,,3.5,3.0,,,,,,,,,,,,,,5.0,4.0,4.5,,4.5,,,,,,,4.5,5.0,,,,,,5.0,,,,,,,,,
522,3.0,,,,,4.5,,,,,,,,,,,,,4.5,3.0,,,,4.0,,3.5,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,5.0,,,,5.0,4.5,,,,,,,3.5,,3.0,4.0,,,,,,,,,,,,,,,,3.5,,,,,,,,2.5,,,,,1.0,,4.0,,,,,,,,,3.0,,,,,,,,4.0,3.5,,,,4.5,,,,,,,,,,,4.0,,,,4.0,,,,,4.5,,4.0,4.5,4.5,3.5,,4.5,,,,,,4.0,3.5,5.0,,,4.0,4.0,,,,4.5,,,,,,,4.5,5.0,,,,,4.5,3.5,,,4.5,,4.5,,,,,4.0,,,,,4.5,,,,,,4.0,,,,3.5,,4.5,,4.5,,,,4.5,,4.5,,4.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,4.5,,,,,,,4.5,,4.5,4.0,,,,3.0,,,,,,,4.5,,3.0,,,,,,,,5.0,,4.5,,4.0,,,4.5,,4.5,,,,,,,,,,,,,,,4.0,,,,,,,,2.5,,3.0,,3.5,,4.0,,,,4.0,,3.5,,,,,,,,,,,,4.0,,,4.5,,,3.5,,,,,,,,,,,,,3.0,2.5,,,4.5,,,,,4.0,,5.0,,,,,,0.5,,,3.5,4.0,,,,,,,,4.0,,,,,,,4.0,,,,,4.5,,,2.5,,,5.0,,,5.0,,,4.0,1.0,,,,,3.0,4.5,,2.0,5.0,4.0,,,,4.5,3.5,,4.0,,4.5,4.0,1.0,,,3.5,,5.0,4.5,5.0,5.0,,4.0,5.0,,,,5.0,
